repo,file_path,class_name,comment_text,level,start_line,end_line,commit_hash,commit_date,commit_message
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/DefaultServerRequestTests.java,DefaultServerRequestTests,"/**
 * Tests for {@link DefaultServerRequest} and {@link ServerRequest}.
 *
 * @author Arjen Poutsma
 * @author Brian Clozel
 */",class,75,80,7ffd4e7cf80cf282cb992e130c84100d03d6e2c6,2025-06-19 14:23:56 +0200,Sync test fixture MockServerHttpRequest implementation with original
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/AttributesTestVisitor.java,AttributesTestVisitor,"/**
 * @author Arjen Poutsma
 */",class,33,35,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/RequestPredicatesTests.java,RequestPredicatesTests,"/**
 * @author Arjen Poutsma
 * @author Sebastien Deleuze
 */",class,39,42,2b1a815167484e7be9be0843eb6b1f4ddb871e2a,2025-08-01 12:35:18 +0100,Add supportedVersionPredicate to ApiVersionConfigurer
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/client/support/WebClientAdapterTests.java,WebClientAdapterTests,"/**
 * Integration tests for {@link HttpServiceProxyFactory HTTP Service proxy}
 * with {@link WebClientAdapter} connecting to {@link MockWebServer}.
 *
 * @author Rossen Stoyanchev
 * @author Olga Maciaszek-Sharma
 */",class,61,67,19086835a737881a16772574531df0d893c1a4a4,2025-07-15 16:20:01 +0200,Upgrade tests to OkHttp 5.x
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/client/support/ClientResponseWrapperTests.java,ClientResponseWrapperTests,"/**
 * @author Arjen Poutsma
 */",class,40,42,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/client/support/WebClientHttpServiceGroupAdapterTests.java,WebClientHttpServiceGroupAdapterTests,"/**
 * Tests for {@link WebClientHttpServiceGroupAdapter}.
 *
 * @author Olga Maciaszek-Sharma
 * @author Stephane Nicoll
 */",class,29,34,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/client/support/WebClientProxyRegistryIntegrationTests.java,WebClientProxyRegistryIntegrationTests,"/**
 * Integration tests for {@link HttpServiceProxyRegistry} with a
 * {@link org.springframework.web.reactive.function.client.WebClient}.
 *
 * @author Rossen Stoyanchev
 */",class,43,48,19086835a737881a16772574531df0d893c1a4a4,2025-07-15 16:20:01 +0200,Upgrade tests to OkHttp 5.x
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/support/RouterFunctionMappingTests.java,RouterFunctionMappingTests,"/**
 * Tests for {@link RouterFunctionMapping}.
 * @author Arjen Poutsma
 * @author Brian Clozel
 */",class,39,43,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/support/ServerRequestWrapperTests.java,ServerRequestWrapperTests,"/**
 * @author Arjen Poutsma
 */",class,42,44,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/support/RouterFunctionMappingVersionTests.java,RouterFunctionMappingVersionTests,"/**
 * {@link RouterFunctionMapping} integration tests for API versioning.
 * @author Rossen Stoyanchev
 */",class,43,46,c7121d048cfa6691dc3b0a675ddc790d5f7dc713,2025-09-17 11:48:49 +0100,Replace X-API-Version with API-Version
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/socket/server/upgrade/ReactorNettyRequestUpgradeStrategyTests.java,ReactorNettyRequestUpgradeStrategyTests,"/**
 * Tests for {@link ReactorNettyRequestUpgradeStrategy}.
 *
 * @author Rossen Stoyanchev
 */",class,24,28,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/socket/server/support/WebSocketUpgradeHandlerPredicateTests.java,WebSocketUpgradeHandlerPredicateTests,"/**
 * Tests for and related to the use of {@link WebSocketUpgradeHandlerPredicate}.
 *
 * @author Rossen Stoyanchev
 */",class,34,38,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/socket/server/support/HandshakeWebSocketServiceTests.java,HandshakeWebSocketServiceTests,"/**
 * Tests for {@link HandshakeWebSocketService}.
 *
 * @author Rossen Stoyanchev
 */",class,38,42,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/VersionRequestConditionTests.java,VersionRequestConditionTests,"/**
 * Unit tests for {@link VersionRequestCondition}.
 * @author Rossen Stoyanchev
 */",class,38,41,11cb06235706cd826c2351b56697cb2e82d68e16,2025-08-28 15:49:37 +0300,Assert versionRequired and defaultVersion
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/PatternsRequestConditionTests.java,PatternsRequestConditionTests,"/**
 * Tests for {@link PatternsRequestCondition}.
 *
 * @author Rossen Stoyanchev
 */",class,32,36,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/ProducesRequestConditionTests.java,ProducesRequestConditionTests,"/**
 * Tests for {@link ProducesRequestCondition}.
 *
 * @author Rossen Stoyanchev
 */",class,34,38,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/RequestMappingInfoTests.java,RequestMappingInfoTests,"/**
 * Tests for {@link RequestMappingInfo}.
 *
 * @author Rossen Stoyanchev
 */",class,44,48,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/RequestConditionHolderTests.java,RequestConditionHolderTests,"/**
 * Tests for {@link RequestConditionHolder}.
 *
 * @author Rossen Stoyanchev
 */",class,28,32,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/HeadersRequestConditionTests.java,HeadersRequestConditionTests,"/**
 * Tests for {@link HeadersRequestCondition}.
 *
 * @author Rossen Stoyanchev
 */",class,29,33,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/RequestMethodsRequestConditionTests.java,RequestMethodsRequestConditionTests,"/**
 * Tests for {@link RequestMethodsRequestCondition}.
 *
 * @author Rossen Stoyanchev
 */",class,38,42,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/ConsumesRequestConditionTests.java,ConsumesRequestConditionTests,"/**
 * @author Arjen Poutsma
 */",class,32,34,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/ParamsRequestConditionTests.java,ParamsRequestConditionTests,"/**
 * Tests for {@link ParamsRequestCondition}.
 *
 * @author Rossen Stoyanchev
 * @author Stephane Nicoll
 */",class,29,34,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/condition/CompositeRequestConditionTests.java,CompositeRequestConditionTests,"/**
 * Tests for {@link CompositeRequestCondition}.
 *
 * @author Rossen Stoyanchev
 */",class,29,33,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/InvocableHandlerMethodTests.java,InvocableHandlerMethodTests,"/**
 * Tests for {@link InvocableHandlerMethod}.
 *
 * @author Rossen Stoyanchev
 * @author Juergen Hoeller
 */",class,55,60,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/RequestMappingInfoHandlerMappingTests.java,RequestMappingInfoHandlerMappingTests,"/**
 * Tests for {@link RequestMappingInfoHandlerMapping}.
 *
 * @author Rossen Stoyanchev
 * @author Sam Brannen
 */",class,79,84,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java,HandlerMethodMappingTests,"/**
 * Tests for {@link AbstractHandlerMethodMapping}.
 *
 * @author Rossen Stoyanchev
 * @author Sam Brannen
 */",class,50,55,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/DummyMacroRequestContext.java,DummyMacroRequestContext,"/**
 * Dummy request context used for FreeMarker macro tests.
 *
 * @author Darren Davison
 * @author Juergen Hoeller
 * @author Issam El-atif
 * @since 5.2
 * @see org.springframework.web.reactive.result.view.RequestContext
 */",class,27,35,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/FragmentViewResolutionResultHandlerTests.java,FragmentViewResolutionResultHandlerTests,"/**
 * Tests for {@link Fragment} rendering through {@link ViewResolutionResultHandler}.
 *
 * @author Rossen Stoyanchev
 * @author Sebastien Deleuze
 */",class,53,58,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/RequestContextTests.java,RequestContextTests,"/**
 * Tests for {@link RequestContext}.
 *
 * @author Rossen Stoyanchev
 */",class,31,35,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/FragmentTests.java,FragmentTests,"/**
 * Unit tests for {@link Fragment}.
 * @author Rossen Stoyanchev
 */",class,27,30,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/LocaleContextResolverIntegrationTests.java,LocaleContextResolverIntegrationTests,"/**
 * @author Sebastien Deleuze
 */",class,48,50,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/UrlBasedViewResolverTests.java,UrlBasedViewResolverTests,"/**
 * Tests for {@link UrlBasedViewResolver}.
 *
 * @author Rossen Stoyanchev
 * @author Sebastien Deleuze
 * @author Sam Brannen
 */",class,35,41,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/RedirectViewTests.java,RedirectViewTests,"/**
 * Tests for redirect view, and query string construction.
 * Doesn't test URL encoding, although it does check that it's called.
 *
 * @author Sebastien Deleuze
 */",class,36,41,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/DefaultRenderingBuilderTests.java,DefaultRenderingBuilderTests,"/**
 * Tests for {@link DefaultRenderingBuilder}.
 *
 * @author Rossen Stoyanchev
 */",class,30,34,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/HttpMessageWriterViewTests.java,HttpMessageWriterViewTests,"/**
 * Tests for {@link HttpMessageWriterView}.
 *
 * @author Rossen Stoyanchev
 */",class,39,43,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/AbstractViewTests.java,AbstractViewTests,"/**
 * Tests for {@link AbstractView}.
 *
 * @author Sebastien Deleuze
 */",class,42,46,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/ViewResolutionResultHandlerTests.java,ViewResolutionResultHandlerTests,"/**
 * ViewResolutionResultHandler relying on a canned {@link TestViewResolver}
 * or a (Mockito) ""mock"".
 *
 * @author Rossen Stoyanchev
 */",class,66,71,6dc5bf76345c3e265add79b4f0a7b16d894137b9,2025-09-02 12:50:57 +0200,"Clean up warnings related to deprecated HttpStatus values, etc."
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/view/ZeroDemandResponse.java,ZeroDemandResponse,"/**
 * Response that subscribes to the writes source but never posts demand and also
 * offers method to then cancel the subscription, and check of leaks in the end.
 *
 * @author Rossen Stoyanchev
 */",class,35,40,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/MessageReaderArgumentResolverTests.java,MessageReaderArgumentResolverTests,"/**
 * Tests for {@link AbstractMessageReaderArgumentResolver}.
 *
 * @author Rossen Stoyanchev
 */",class,67,71,7112efee1bef87d401be3a90335c790fb96f6612,2025-08-25 14:23:13 +0200,Align HttpStatus with RFC9110
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/HttpEntityMethodArgumentResolverTests.java,HttpEntityMethodArgumentResolverTests,"/**
 * Tests for {@link HttpEntityMethodArgumentResolver}.When adding a test also
 * consider whether the logic under test is in a parent class, then see:
 * {@link MessageReaderArgumentResolverTests}.
 *
 * @author Rossen Stoyanchev
 * @author Sebastien Deleuze
 */",class,55,62,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/ModelMethodArgumentResolverTests.java,ModelMethodArgumentResolverTests,"/**
 * Tests for {@link ModelMethodArgumentResolver}.
 *
 * @author Rossen Stoyanchev
 * @author Sam Brannen
 */",class,38,43,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17 16:23:35 +0200,Update copyright headers in source files
